Stage1,Stage2,Stage3,Stage4,Stage5,Stage6,Stage7,Stage8,Stages,Switches,Cap,Slew1,Slew2,Slew3,Slew4,Slew5,Slew6,Slew7,Slew8,Ileak,MaxI,EndTime
609,1,1,1,1,352,1,34,8,1000,2.8653e-11,0.5180784,0.0014,0.0014,0.0014,0.0014,0.2996798,0.0014,0.029443399999999998,2.61e-05,1.976e-02,2.290e-09
1,1,624,328,1,1,1,43,8,1000,2.8653e-11,0.0014,0.0014,0.5308254,0.27928459999999994,0.0014,0.0014,0.0014,0.0370916,2.61e-05,2.034e-02,2.326e-09
1,10,1,125,1,1,1,860,8,1000,2.8653e-11,0.0014,0.0090482,0.0014,0.10677520000000001,0.0014,0.0014,0.0014,0.7313782,2.61e-05,1.669e-02,2.614e-09
1,5,59,1,1,1,1,931,8,1000,2.8653e-11,0.0014,0.0047992,0.0506884,0.0014,0.0014,0.0014,0.0014,0.7917139999999999,2.61e-05,1.660e-02,2.692e-09
365,1,1,17,1,1,1,613,8,1000,2.8653e-11,0.3107272,0.0014,0.0014,0.014996800000000001,0.0014,0.0014,0.0014,0.5214776,2.61e-05,1.702e-02,2.369e-09
15,1,616,1,364,1,1,1,8,1000,2.8653e-11,0.0132972,0.0014,0.5240269999999999,0.0014,0.30987739999999997,0.0014,0.0014,0.0014,2.61e-05,1.985e-02,2.345e-09
14,1,725,256,1,1,1,1,8,1000,2.8653e-11,0.0124474,0.0014,0.6166552,0.21809900000000002,0.0014,0.0014,0.0014,0.0014,2.61e-05,1.934e-02,2.352e-09
190,1,1,1,1,1,784,21,8,1000,2.8653e-11,0.16201220000000002,0.0014,0.0014,0.0014,0.0014,0.0014,0.6667934,0.018396,2.61e-05,1.662e-02,2.488e-09
1,618,371,1,1,6,1,1,8,1000,2.8653e-11,0.0014,0.5257265999999999,0.315826,0.0014,0.0014,0.0056489999999999995,0.0014,0.0014,2.61e-05,2.006e-02,2.297e-09
1,20,1,1,1,1,17,958,8,1000,2.8653e-11,0.0014,0.017546199999999998,0.0014,0.0014,0.0014,0.0014,0.014996800000000001,0.8146586,2.61e-05,1.667e-02,2.713e-09
1,1,201,1,1,18,1,776,8,1000,2.8653e-11,0.0014,0.0014,0.17136,0.0014,0.0014,0.015846600000000002,0.0014,0.659995,2.61e-05,1.676e-02,2.507e-09
458,1,1,516,1,1,21,1,8,1000,2.8653e-11,0.3897586,0.0014,0.0014,0.43904699999999997,0.0014,0.0014,0.018396,0.0014,2.61e-05,1.920e-02,2.280e-09
392,1,1,1,577,1,26,1,8,1000,2.8653e-11,0.33367179999999996,0.0014,0.0014,0.0014,0.4908848,0.0014,0.022645,0.0014,2.61e-05,1.838e-02,2.311e-09
41,1,1,1,873,1,81,1,8,1000,2.8653e-11,0.035392,0.0014,0.0014,0.0014,0.7424256,0.0014,0.069384,0.0014,2.61e-05,1.748e-02,2.524e-09
463,507,1,1,25,1,1,1,8,1000,2.8653e-11,0.39400759999999996,0.4313988,0.0014,0.0014,0.021795199999999997,0.0014,0.0014,0.0014,2.61e-05,1.981e-02,2.235e-09
1,1,32,279,684,1,1,1,8,1000,2.8653e-11,0.0014,0.0014,0.027743800000000002,0.23764440000000003,0.5818134,0.0014,0.0014,0.0014,2.61e-05,1.789e-02,2.385e-09
1,9,1,1,546,1,1,440,8,1000,2.8653e-11,0.0014,0.0081984,0.0014,0.0014,0.464541,0.0014,0.0014,0.3744622,2.61e-05,1.946e-02,2.428e-09
1,21,382,1,592,1,1,1,8,1000,2.8653e-11,0.0014,0.018396,0.32517379999999996,0.0014,0.5036318,0.0014,0.0014,0.0014,2.61e-05,1.852e-02,2.351e-09
1,510,471,1,1,1,14,1,8,1000,2.8653e-11,0.0014,0.4339482,0.400806,0.0014,0.0014,0.0014,0.0124474,0.0014,2.61e-05,1.993e-02,2.272e-09
1,333,1,652,10,1,1,1,8,1000,2.8653e-11,0.0014,0.2835336,0.0014,0.5546198,0.0090482,0.0014,0.0014,0.0014,2.61e-05,1.820e-02,2.334e-09
220,28,1,1,1,1,747,1,8,1000,2.8653e-11,0.1875062,0.0243446,0.0014,0.0014,0.0014,0.0014,0.6353508,0.0014,2.61e-05,1.647e-02,2.447e-09
1,1,121,7,1,1,867,1,8,1000,2.8653e-11,0.0014,0.0014,0.10337600000000001,0.006498799999999999,0.0014,0.0014,0.7373268,0.0014,2.61e-05,1.669e-02,2.585e-09
1,1,1,13,93,889,1,1,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0115976,0.07958160000000002,0.7560224,0.0014,0.0014,2.61e-05,1.682e-02,2.588e-09
877,1,1,105,1,1,13,1,8,1000,2.8653e-11,0.7458248,0.0014,0.0014,0.0897792,0.0014,0.0014,0.0115976,0.0014,2.61e-05,1.796e-02,2.400e-09
1,1,916,24,1,1,55,1,8,1000,2.8653e-11,0.0014,0.0014,0.778967,0.0209454,0.0014,0.0014,0.0472892,0.0014,2.61e-05,1.738e-02,2.508e-09
1,1,38,1,1,1,441,516,8,1000,2.8653e-11,0.0014,0.0014,0.0328426,0.0014,0.0014,0.0014,0.375312,0.43904699999999997,2.61e-05,1.921e-02,2.455e-09
1,1,1,1,1,7,91,897,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0014,0.0014,0.006498799999999999,0.077882,0.7628208,2.61e-05,1.684e-02,2.659e-09
570,383,1,1,1,42,1,1,8,1000,2.8653e-11,0.4849362,0.32602359999999997,0.0014,0.0014,0.0014,0.0362418,0.0014,0.0014,2.61e-05,2.046e-02,2.240e-09
1,1,182,1,39,1,1,774,8,1000,2.8653e-11,0.0014,0.0014,0.15521379999999999,0.0014,0.0336924,0.0014,0.0014,0.6582954,2.61e-05,1.673e-02,2.503e-09
1,5,934,1,1,1,1,56,8,1000,2.8653e-11,0.0014,0.0047992,0.7942634,0.0014,0.0014,0.0014,0.0014,0.048138999999999994,2.61e-05,1.736e-02,2.514e-09
1,1,8,1,1,1,244,743,8,1000,2.8653e-11,0.0014,0.0014,0.007348599999999999,0.0014,0.0014,0.0014,0.2079014,0.6319516,2.61e-05,1.761e-02,2.540e-09
1,567,1,40,1,1,1,388,8,1000,2.8653e-11,0.0014,0.4823868,0.0014,0.0345422,0.0014,0.0014,0.0014,0.33027259999999997,2.61e-05,1.901e-02,2.330e-09
1,1,1,959,32,1,1,4,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.8155083999999999,0.027743800000000002,0.0014,0.0014,0.0039494,2.61e-05,1.701e-02,2.584e-09
1,1,1,1,639,1,333,23,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0014,0.5435724000000001,0.0014,0.2835336,0.020095599999999998,2.61e-05,2.006e-02,2.415e-09
1,727,244,1,1,1,24,1,8,1000,2.8653e-11,0.0014,0.6183548,0.2079014,0.0014,0.0014,0.0014,0.0209454,0.0014,2.61e-05,1.948e-02,2.330e-09
1,467,1,1,19,509,1,1,8,1000,2.8653e-11,0.0014,0.3974068,0.0014,0.0014,0.0166964,0.4330984,0.0014,0.0014,2.61e-05,1.879e-02,2.326e-09
641,1,1,1,25,1,329,1,8,1000,2.8653e-11,0.545272,0.0014,0.0014,0.0014,0.021795199999999997,0.0014,0.28013439999999995,0.0014,2.61e-05,1.931e-02,2.307e-09
1,22,1,1,1,1,18,955,8,1000,2.8653e-11,0.0014,0.0192458,0.0014,0.0014,0.0014,0.0014,0.015846600000000002,0.8121092,2.61e-05,1.668e-02,2.727e-09
1,446,1,4,1,545,1,1,8,1000,2.8653e-11,0.0014,0.379561,0.0014,0.0039494,0.0014,0.46369119999999997,0.0014,0.0014,2.61e-05,1.846e-02,2.345e-09
27,1,1,933,1,1,35,1,8,1000,2.8653e-11,0.0234948,0.0014,0.0014,0.7934135999999999,0.0014,0.0014,0.0302932,0.0014,2.61e-05,1.710e-02,2.554e-09
1,710,1,1,1,256,29,1,8,1000,2.8653e-11,0.0014,0.6039082,0.0014,0.0014,0.0014,0.21809900000000002,0.0251944,0.0014,2.61e-05,1.970e-02,2.354e-09
214,1,1,1,1,32,1,749,8,1000,2.8653e-11,0.1824074,0.0014,0.0014,0.0014,0.0014,0.027743800000000002,0.0014,0.6370504,2.61e-05,1.648e-02,2.473e-09
2,1,1,1,65,1,928,1,8,1000,2.8653e-11,0.0022498,0.0014,0.0014,0.0014,0.0557872,0.0014,0.7891646,0.0014,2.61e-05,1.668e-02,2.662e-09
1,469,505,1,1,1,21,1,8,1000,2.8653e-11,0.0014,0.3991064,0.42969919999999995,0.0014,0.0014,0.0014,0.018396,0.0014,2.61e-05,1.979e-02,2.277e-09
1,1,1,1,835,1,6,154,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0014,0.7101332,0.0014,0.0056489999999999995,0.1314194,2.61e-05,1.840e-02,2.522e-09
567,394,1,1,1,34,1,1,8,1000,2.8653e-11,0.4823868,0.3353714,0.0014,0.0014,0.0014,0.029443399999999998,0.0014,0.0014,2.61e-05,2.037e-02,2.225e-09
13,612,1,1,370,1,1,1,8,1000,2.8653e-11,0.0115976,0.5206278,0.0014,0.0014,0.31497619999999993,0.0014,0.0014,0.0014,2.61e-05,1.971e-02,2.321e-09
1,35,1,939,1,21,1,1,8,1000,2.8653e-11,0.0014,0.0302932,0.0014,0.7985124,0.0014,0.018396,0.0014,0.0014,2.61e-05,1.697e-02,2.559e-09
1,25,354,1,1,1,616,1,8,1000,2.8653e-11,0.0014,0.021795199999999997,0.30137939999999996,0.0014,0.0014,0.0014,0.5240269999999999,0.0014,2.61e-05,1.777e-02,2.397e-09
1,578,1,27,1,1,390,1,8,1000,2.8653e-11,0.0014,0.4917346,0.0014,0.0234948,0.0014,0.0014,0.3319722,0.0014,2.61e-05,1.930e-02,2.332e-09
1,1,1,1,1,26,461,508,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0014,0.0014,0.022645,0.392308,0.4322486,2.61e-05,1.946e-02,2.470e-09
1,1,41,233,1,1,1,721,8,1000,2.8653e-11,0.0014,0.0014,0.035392,0.19855360000000002,0.0014,0.0014,0.0014,0.613256,2.61e-05,1.699e-02,2.487e-09
1,1,18,629,1,348,1,1,8,1000,2.8653e-11,0.0014,0.0014,0.015846600000000002,0.5350744,0.0014,0.2962806,0.0014,0.0014,2.61e-05,1.982e-02,2.384e-09
1,661,1,1,1,11,323,1,8,1000,2.8653e-11,0.0014,0.562268,0.0014,0.0014,0.0014,0.009898,0.2750356,0.0014,2.61e-05,1.950e-02,2.349e-09
1,1,1,1,598,1,395,2,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0014,0.5087306,0.0014,0.33622119999999994,0.0022498,2.61e-05,1.991e-02,2.426e-09
8,1,1,1,217,1,770,1,8,1000,2.8653e-11,0.007348599999999999,0.0014,0.0014,0.0014,0.18495680000000003,0.0014,0.6548962,0.0014,2.61e-05,1.725e-02,2.512e-09
1,1,1,1,9,52,934,1,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0014,0.0081984,0.044739799999999996,0.7942634,0.0014,2.61e-05,1.681e-02,2.673e-09
1,1,1,888,41,66,1,1,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.7551726,0.035392,0.056637,0.0014,0.0014,2.61e-05,1.769e-02,2.501e-09
37,1,516,1,442,1,1,1,8,1000,2.8653e-11,0.0319928,0.0014,0.43904699999999997,0.0014,0.3761618,0.0014,0.0014,0.0014,2.61e-05,1.962e-02,2.321e-09
783,1,42,1,1,170,1,1,8,1000,2.8653e-11,0.6659436,0.0014,0.0362418,0.0014,0.0014,0.1450162,0.0014,0.0014,2.61e-05,1.912e-02,2.344e-09
1,747,223,1,1,1,25,1,8,1000,2.8653e-11,0.0014,0.6353508,0.1900556,0.0014,0.0014,0.0014,0.021795199999999997,0.0014,2.61e-05,1.929e-02,2.336e-09
27,1,1,179,1,1,1,789,8,1000,2.8653e-11,0.0234948,0.0014,0.0014,0.1526644,0.0014,0.0014,0.0014,0.6710423999999999,2.61e-05,1.672e-02,2.539e-09
562,1,1,1,421,1,1,12,8,1000,2.8653e-11,0.4781378,0.0014,0.0014,0.0014,0.35831599999999997,0.0014,0.0014,0.0107478,2.61e-05,1.953e-02,2.292e-09
1,1,17,1,1,754,224,1,8,1000,2.8653e-11,0.0014,0.0014,0.014996800000000001,0.0014,0.0014,0.6412994,0.19090540000000003,0.0014,2.61e-05,1.899e-02,2.487e-09
1,40,370,585,1,1,1,1,8,1000,2.8653e-11,0.0014,0.0345422,0.31497619999999993,0.4976832,0.0014,0.0014,0.0014,0.0014,2.61e-05,1.883e-02,2.317e-09
1,1,1,667,1,286,42,1,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.5673668000000001,0.0014,0.24359300000000003,0.0362418,0.0014,2.61e-05,2.001e-02,2.386e-09
1,12,1,1,1,28,955,1,8,1000,2.8653e-11,0.0014,0.0107478,0.0014,0.0014,0.0014,0.0243446,0.8121092,0.0014,2.61e-05,1.673e-02,2.694e-09
1,18,966,11,1,1,1,1,8,1000,2.8653e-11,0.0014,0.015846600000000002,0.821457,0.009898,0.0014,0.0014,0.0014,0.0014,2.61e-05,1.691e-02,2.544e-09
24,669,1,1,302,1,1,1,8,1000,2.8653e-11,0.0209454,0.5690664,0.0014,0.0014,0.2571898,0.0014,0.0014,0.0014,2.61e-05,1.972e-02,2.316e-09
1,1,510,1,1,459,26,1,8,1000,2.8653e-11,0.0014,0.0014,0.4339482,0.0014,0.0014,0.39060839999999997,0.022645,0.0014,2.61e-05,1.961e-02,2.349e-09
1,19,1,93,1,883,1,1,8,1000,2.8653e-11,0.0014,0.0166964,0.0014,0.07958160000000002,0.0014,0.7509236,0.0014,0.0014,2.61e-05,1.685e-02,2.567e-09
116,19,1,1,1,860,1,1,8,1000,2.8653e-11,0.099127,0.0166964,0.0014,0.0014,0.0014,0.7313782,0.0014,0.0014,2.61e-05,1.659e-02,2.531e-09
1,1,1,520,453,22,1,1,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.4424462,0.3855096,0.0192458,0.0014,0.0014,2.61e-05,2.000e-02,2.353e-09
1,263,1,714,18,1,1,1,8,1000,2.8653e-11,0.0014,0.2240476,0.0014,0.6073074,0.015846600000000002,0.0014,0.0014,0.0014,2.61e-05,1.778e-02,2.361e-09
1,1,89,1,19,887,1,1,8,1000,2.8653e-11,0.0014,0.0014,0.0761824,0.0014,0.0166964,0.7543228000000001,0.0014,0.0014,2.61e-05,1.681e-02,2.568e-09
3,1,1,498,1,494,1,1,8,1000,2.8653e-11,0.0030995999999999997,0.0014,0.0014,0.4237506,0.0014,0.4203514,0.0014,0.0014,2.61e-05,1.943e-02,2.369e-09
840,1,135,1,1,1,20,1,8,1000,2.8653e-11,0.7143822000000001,0.0014,0.1152732,0.0014,0.0014,0.0014,0.017546199999999998,0.0014,2.61e-05,1.830e-02,2.365e-09
23,134,1,1,1,1,1,838,8,1000,2.8653e-11,0.020095599999999998,0.11442340000000001,0.0014,0.0014,0.0014,0.0014,0.0014,0.7126825999999999,2.61e-05,1.647e-02,2.555e-09
1,16,1,1,339,1,640,1,8,1000,2.8653e-11,0.0014,0.014147,0.0014,0.0014,0.28863239999999996,0.0014,0.5444222,0.0014,2.61e-05,1.812e-02,2.440e-09
1,1,6,1,286,1,1,703,8,1000,2.8653e-11,0.0014,0.0014,0.0056489999999999995,0.0014,0.24359300000000003,0.0014,0.0014,0.5979596,2.61e-05,1.748e-02,2.490e-09
1,1,1,1,754,206,1,35,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0014,0.6412994,0.17560900000000002,0.0014,0.0302932,2.61e-05,1.915e-02,2.457e-09
1,1,594,1,1,1,27,374,8,1000,2.8653e-11,0.0014,0.0014,0.5053314,0.0014,0.0014,0.0014,0.0234948,0.3183754,2.61e-05,1.941e-02,2.376e-09
436,540,1,1,1,19,1,1,8,1000,2.8653e-11,0.371063,0.45944219999999997,0.0014,0.0014,0.0014,0.0166964,0.0014,0.0014,2.61e-05,1.954e-02,2.240e-09
622,358,15,1,1,1,1,1,8,1000,2.8653e-11,0.5291258000000001,0.3047786,0.0132972,0.0014,0.0014,0.0014,0.0014,0.0014,2.61e-05,2.011e-02,2.238e-09
1,1,29,1,665,301,1,1,8,1000,2.8653e-11,0.0014,0.0014,0.0251944,0.0014,0.5656672,0.25633999999999996,0.0014,0.0014,2.61e-05,1.969e-02,2.406e-09
1,72,903,1,20,1,1,1,8,1000,2.8653e-11,0.0014,0.0617358,0.7679195999999999,0.0014,0.017546199999999998,0.0014,0.0014,0.0014,2.61e-05,1.701e-02,2.486e-09
1,1,1,3,1,626,366,1,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0030995999999999997,0.0014,0.532525,0.311577,0.0014,2.61e-05,1.993e-02,2.442e-09
1,15,142,838,1,1,1,1,8,1000,2.8653e-11,0.0014,0.0132972,0.1212218,0.7126825999999999,0.0014,0.0014,0.0014,0.0014,2.61e-05,1.699e-02,2.465e-09
1,1,1,1,1,9,807,179,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0014,0.0014,0.0081984,0.6863388,0.1526644,2.61e-05,1.843e-02,2.557e-09
1,1,414,1,36,1,545,1,8,1000,2.8653e-11,0.0014,0.0014,0.3523674,0.0014,0.031142999999999997,0.0014,0.46369119999999997,0.0014,2.61e-05,1.834e-02,2.372e-09
1,1,153,1,8,834,1,1,8,1000,2.8653e-11,0.0014,0.0014,0.1305696,0.0014,0.007348599999999999,0.7092834,0.0014,0.0014,2.61e-05,1.686e-02,2.511e-09
1,107,1,1,39,1,1,849,8,1000,2.8653e-11,0.0014,0.09147880000000001,0.0014,0.0014,0.0336924,0.0014,0.0014,0.7220304,2.61e-05,1.650e-02,2.576e-09
1,946,22,1,1,1,27,1,8,1000,2.8653e-11,0.0014,0.804461,0.0192458,0.0014,0.0014,0.0014,0.0234948,0.0014,2.61e-05,1.718e-02,2.495e-09
1,291,1,1,696,8,1,1,8,1000,2.8653e-11,0.0014,0.247842,0.0014,0.0014,0.592011,0.007348599999999999,0.0014,0.0014,2.61e-05,1.751e-02,2.376e-09
218,1,1,1,1,758,1,19,8,1000,2.8653e-11,0.18580660000000002,0.0014,0.0014,0.0014,0.0014,0.6446986,0.0014,0.0166964,2.61e-05,1.700e-02,2.420e-09
149,1,1,1,822,1,1,24,8,1000,2.8653e-11,0.12717040000000002,0.0014,0.0014,0.0014,0.6990858,0.0014,0.0014,0.0209454,2.61e-05,1.700e-02,2.466e-09
1,20,737,1,1,1,238,1,8,1000,2.8653e-11,0.0014,0.017546199999999998,0.6268528,0.0014,0.0014,0.0014,0.20280260000000003,0.0014,2.61e-05,1.930e-02,2.400e-09
1,1,1,1,939,1,19,37,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0014,0.7985124,0.0014,0.0166964,0.0319928,2.61e-05,1.719e-02,2.592e-09
860,32,1,1,1,103,1,1,8,1000,2.8653e-11,0.7313782,0.027743800000000002,0.0014,0.0014,0.0014,0.08807960000000001,0.0014,0.0014,2.61e-05,1.818e-02,2.390e-09
1,601,1,1,1,380,1,14,8,1000,2.8653e-11,0.0014,0.51128,0.0014,0.0014,0.0014,0.3234742,0.0014,0.0124474,2.61e-05,1.958e-02,2.327e-09
1,634,1,1,1,319,1,42,8,1000,2.8653e-11,0.0014,0.5393234,0.0014,0.0014,0.0014,0.2716364,0.0014,0.0362418,2.61e-05,2.007e-02,2.331e-09
306,1,1,26,663,1,1,1,8,1000,2.8653e-11,0.260589,0.0014,0.0014,0.022645,0.5639676,0.0014,0.0014,0.0014,2.61e-05,1.740e-02,2.336e-09
1,25,1,662,1,1,308,1,8,1000,2.8653e-11,0.0014,0.021795199999999997,0.0014,0.5631178,0.0014,0.0014,0.2622886,0.0014,2.61e-05,1.970e-02,2.393e-09
1,787,1,195,1,1,1,13,8,1000,2.8653e-11,0.0014,0.6693428,0.0014,0.1662612,0.0014,0.0014,0.0014,0.0115976,2.61e-05,1.894e-02,2.356e-09
1,1,41,1,848,1,1,106,8,1000,2.8653e-11,0.0014,0.0014,0.035392,0.0014,0.7211806000000001,0.0014,0.0014,0.090629,2.61e-05,1.782e-02,2.516e-09
630,1,1,329,36,1,1,1,8,1000,2.8653e-11,0.5359242,0.0014,0.0014,0.28013439999999995,0.031142999999999997,0.0014,0.0014,0.0014,2.61e-05,2.011e-02,2.272e-09
1,1,342,1,617,1,36,1,8,1000,2.8653e-11,0.0014,0.0014,0.29118179999999994,0.0014,0.5248768,0.0014,0.031142999999999997,0.0014,2.61e-05,1.862e-02,2.357e-09
1,931,1,1,60,4,1,1,8,1000,2.8653e-11,0.0014,0.7917139999999999,0.0014,0.0014,0.0515382,0.0039494,0.0014,0.0014,2.61e-05,1.721e-02,2.483e-09
1,1,1,1,446,526,1,23,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0014,0.379561,0.44754499999999997,0.0014,0.020095599999999998,2.61e-05,1.959e-02,2.397e-09
23,1,366,606,1,1,1,1,8,1000,2.8653e-11,0.020095599999999998,0.0014,0.311577,0.515529,0.0014,0.0014,0.0014,0.0014,2.61e-05,1.862e-02,2.331e-09
1,733,1,1,232,1,1,30,8,1000,2.8653e-11,0.0014,0.6234535999999999,0.0014,0.0014,0.1977038,0.0014,0.0014,0.0260442,2.61e-05,1.961e-02,2.344e-09
1,31,1,1,92,1,1,872,8,1000,2.8653e-11,0.0014,0.026893999999999998,0.0014,0.0014,0.0787318,0.0014,0.0014,0.7415758,2.61e-05,1.664e-02,2.629e-09
42,500,1,1,1,1,1,453,8,1000,2.8653e-11,0.0362418,0.4254502,0.0014,0.0014,0.0014,0.0014,0.0014,0.3855096,2.61e-05,1.828e-02,2.332e-09
1,281,701,1,13,1,1,1,8,1000,2.8653e-11,0.0014,0.239344,0.59626,0.0014,0.0115976,0.0014,0.0014,0.0014,2.61e-05,1.807e-02,2.334e-09
450,1,1,1,522,1,23,1,8,1000,2.8653e-11,0.3829602,0.0014,0.0014,0.0014,0.4441458,0.0014,0.020095599999999998,0.0014,2.61e-05,1.888e-02,2.294e-09
1,700,26,269,1,1,1,1,8,1000,2.8653e-11,0.0014,0.5954102,0.022645,0.2291464,0.0014,0.0014,0.0014,0.0014,2.61e-05,1.969e-02,2.316e-09
1,481,1,1,511,1,3,1,8,1000,2.8653e-11,0.0014,0.409304,0.0014,0.0014,0.434798,0.0014,0.0030995999999999997,0.0014,2.61e-05,1.912e-02,2.314e-09
1,1,1,21,1,1,134,840,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.018396,0.0014,0.0014,0.11442340000000001,0.7143822000000001,2.61e-05,1.701e-02,2.600e-09
1,232,1,745,1,1,18,1,8,1000,2.8653e-11,0.0014,0.1977038,0.0014,0.6336512000000001,0.0014,0.0014,0.015846600000000002,0.0014,2.61e-05,1.742e-02,2.386e-09
1,1,1,663,1,26,306,1,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.5639676,0.0014,0.022645,0.260589,0.0014,2.61e-05,1.982e-02,2.404e-09
7,1,132,1,856,1,1,1,8,1000,2.8653e-11,0.006498799999999999,0.0014,0.11272380000000001,0.0014,0.7279789999999999,0.0014,0.0014,0.0014,2.61e-05,1.678e-02,2.510e-09
1,1,308,683,1,1,4,1,8,1000,2.8653e-11,0.0014,0.0014,0.2622886,0.5809635999999999,0.0014,0.0014,0.0039494,0.0014,2.61e-05,1.811e-02,2.350e-09
1,526,1,464,1,5,1,1,8,1000,2.8653e-11,0.0014,0.44754499999999997,0.0014,0.39485739999999997,0.0014,0.0047992,0.0014,0.0014,2.61e-05,1.969e-02,2.304e-09
1,1,1,373,1,594,28,1,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.3175256,0.0014,0.5053314,0.0243446,0.0014,2.61e-05,1.876e-02,2.390e-09
1,1,345,1,635,1,15,1,8,1000,2.8653e-11,0.0014,0.0014,0.2937312,0.0014,0.5401731999999999,0.0014,0.0132972,0.0014,2.61e-05,1.832e-02,2.355e-09
1,1,1,910,1,11,74,1,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.7738682,0.0014,0.009898,0.0634354,0.0014,2.61e-05,1.741e-02,2.542e-09
1,1,499,1,1,13,1,483,8,1000,2.8653e-11,0.0014,0.0014,0.4246004,0.0014,0.0014,0.0115976,0.0014,0.41100359999999997,2.61e-05,1.872e-02,2.386e-09
1,434,1,1,1,1,30,531,8,1000,2.8653e-11,0.0014,0.36936339999999995,0.0014,0.0014,0.0014,0.0014,0.0260442,0.451794,2.61e-05,1.799e-02,2.351e-09
1,929,1,63,1,3,1,1,8,1000,2.8653e-11,0.0014,0.7900144,0.0014,0.0540876,0.0014,0.0030995999999999997,0.0014,0.0014,2.61e-05,1.724e-02,2.469e-09
1,1,768,1,204,23,1,1,8,1000,2.8653e-11,0.0014,0.0014,0.6531966,0.0014,0.17390940000000002,0.020095599999999998,0.0014,0.0014,2.61e-05,1.911e-02,2.388e-09
722,38,235,1,1,1,1,1,8,1000,2.8653e-11,0.6141057999999999,0.0328426,0.2002532,0.0014,0.0014,0.0014,0.0014,0.0014,2.61e-05,1.956e-02,2.294e-09
1,1,1,1,273,24,698,1,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0014,0.23254560000000002,0.0209454,0.5937106,0.0014,2.61e-05,1.765e-02,2.473e-09
1,709,273,13,1,1,1,1,8,1000,2.8653e-11,0.0014,0.6030584,0.23254560000000002,0.0115976,0.0014,0.0014,0.0014,0.0014,2.61e-05,1.961e-02,2.324e-09
830,145,1,1,1,1,1,20,8,1000,2.8653e-11,0.7058842,0.12377120000000001,0.0014,0.0014,0.0014,0.0014,0.0014,0.017546199999999998,2.61e-05,1.833e-02,2.347e-09
1,1,913,36,1,1,1,46,8,1000,2.8653e-11,0.0014,0.0014,0.7764176,0.031142999999999997,0.0014,0.0014,0.0014,0.039640999999999996,2.61e-05,1.754e-02,2.500e-09
140,1,1,22,1,1,833,1,8,1000,2.8653e-11,0.11952220000000001,0.0014,0.0014,0.0192458,0.0014,0.0014,0.7084336,0.0014,2.61e-05,1.642e-02,2.533e-09
1,1,1,1,838,132,1,25,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0014,0.7126825999999999,0.11272380000000001,0.0014,0.021795199999999997,2.61e-05,1.819e-02,2.514e-09
1,6,1,90,1,899,1,1,8,1000,2.8653e-11,0.0014,0.0056489999999999995,0.0014,0.07703220000000001,0.0014,0.7645204,0.0014,0.0014,2.61e-05,1.683e-02,2.577e-09
1,1,402,35,1,1,558,1,8,1000,2.8653e-11,0.0014,0.0014,0.34216979999999997,0.0302932,0.0014,0.0014,0.47473859999999996,0.0014,2.61e-05,1.815e-02,2.373e-09
1,29,1,1,1,5,1,961,8,1000,2.8653e-11,0.0014,0.0251944,0.0014,0.0014,0.0014,0.0047992,0.0014,0.8172079999999999,2.61e-05,1.658e-02,2.730e-09
506,1,1,6,483,1,1,1,8,1000,2.8653e-11,0.43054899999999996,0.0014,0.0014,0.0056489999999999995,0.41100359999999997,0.0014,0.0014,0.0014,2.61e-05,1.891e-02,2.280e-09
1,709,1,1,248,38,1,1,8,1000,2.8653e-11,0.0014,0.6030584,0.0014,0.0014,0.2113006,0.0328426,0.0014,0.0014,2.61e-05,1.981e-02,2.337e-09
1,1,12,1,756,227,1,1,8,1000,2.8653e-11,0.0014,0.0014,0.0107478,0.0014,0.642999,0.1934548,0.0014,0.0014,2.61e-05,1.903e-02,2.452e-09
23,1,183,1,1,1,789,1,8,1000,2.8653e-11,0.020095599999999998,0.0014,0.15606360000000002,0.0014,0.0014,0.0014,0.6710423999999999,0.0014,2.61e-05,1.680e-02,2.495e-09
1,1,13,774,1,1,1,208,8,1000,2.8653e-11,0.0014,0.0014,0.0115976,0.6582954,0.0014,0.0014,0.0014,0.1773086,2.61e-05,1.907e-02,2.452e-09
